0,	绝缘电阻值
1,	绝缘报警预告信号
2,	绝缘报警信号
3,	GFD故障信号
4,	GFD报警信号
5,	GFD跳闸信号
6,	GFD运行信号
7,	报警灯信号
10,	GFD启动输出
11,	GFD紧急停止
12,	GFD报警输出
